Split,Filename_Removed,Reason
test,GCA_024678225.1_ASM2467822v1_genomic.cleaned.fna,Mash_dist=0.0062 (Train vs Test)
test,GCA_024678285.1_ASM2467828v1_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_024678295.1_ASM2467829v1_genomic.cleaned.fna,Mash_dist=0.0061 (Train vs Test)
test,GCA_024678345.1_ASM2467834v1_genomic.cleaned.fna,Mash_dist=0.0090 (Train vs Test)
test,GCA_024678365.1_ASM2467836v1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_024678385.1_ASM2467838v1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_024678405.1_ASM2467840v1_genomic.cleaned.fna,Mash_dist=0.0085 (Train vs Test)
test,GCA_024678425.1_ASM2467842v1_genomic.cleaned.fna,Mash_dist=0.0066 (Train vs Test)
test,GCA_024678445.1_ASM2467844v1_genomic.cleaned.fna,Mash_dist=0.0059 (Train vs Test)
test,GCA_024678465.1_ASM2467846v1_genomic.cleaned.fna,Mash_dist=0.0089 (Train vs Test)
test,GCA_024678525.1_ASM2467852v1_genomic.cleaned.fna,Mash_dist=0.0061 (Train vs Test)
test,GCA_024678565.1_ASM2467856v1_genomic.cleaned.fna,Mash_dist=0.0086 (Train vs Test)
test,GCA_024678605.1_ASM2467860v1_genomic.cleaned.fna,Mash_dist=0.0083 (Train vs Test)
test,GCA_024678625.1_ASM2467862v1_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_024678645.1_ASM2467864v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_024678665.1_ASM2467866v1_genomic.cleaned.fna,Mash_dist=0.0066 (Train vs Test)
test,GCA_024678725.1_ASM2467872v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_024678765.1_ASM2467876v1_genomic.cleaned.fna,Mash_dist=0.0067 (Train vs Test)
test,GCA_024678825.1_ASM2467882v1_genomic.cleaned.fna,Mash_dist=0.0067 (Train vs Test)
test,GCA_024678805.1_ASM2467880v1_genomic.cleaned.fna,Mash_dist=0.0061 (Train vs Test)
test,GCA_024678845.1_ASM2467884v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_024678865.1_ASM2467886v1_genomic.cleaned.fna,Mash_dist=0.0089 (Train vs Test)
test,GCA_024678885.1_ASM2467888v1_genomic.cleaned.fna,Mash_dist=0.0091 (Train vs Test)
test,GCA_024678925.1_ASM2467892v1_genomic.cleaned.fna,Mash_dist=0.0091 (Train vs Test)
test,GCA_025765975.1_ASM2576597v1_genomic.cleaned.fna,Mash_dist=0.0090 (Train vs Test)
test,GCA_025769605.1_ASM2576960v1_genomic.cleaned.fna,Mash_dist=0.0089 (Train vs Test)
test,GCA_025769635.1_ASM2576963v1_genomic.cleaned.fna,Mash_dist=0.0086 (Train vs Test)
test,GCA_025769655.1_ASM2576965v1_genomic.cleaned.fna,Mash_dist=0.0085 (Train vs Test)
test,GCA_025769695.1_ASM2576969v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_025769725.1_ASM2576972v1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_025769745.1_ASM2576974v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_025769785.1_ASM2576978v1_genomic.cleaned.fna,Mash_dist=0.0086 (Train vs Test)
test,GCA_025769805.1_ASM2576980v1_genomic.cleaned.fna,Mash_dist=0.0063 (Train vs Test)
test,GCA_025769845.1_ASM2576984v1_genomic.cleaned.fna,Mash_dist=0.0088 (Train vs Test)
test,GCA_026743815.1_ASM2674381v1_genomic.cleaned.fna,Mash_dist=0.0061 (Train vs Test)
test,GCA_026743835.1_ASM2674383v1_genomic.cleaned.fna,Mash_dist=0.0089 (Train vs Test)
test,GCA_026743845.1_ASM2674384v1_genomic.cleaned.fna,Mash_dist=0.0062 (Train vs Test)
test,GCA_027574695.1_SRRC_1582_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_023091205.1_ASM2309120v1_genomic.cleaned.fna,Mash_dist=0.0231 (Train vs Test)
test,GCA_023091265.1_ASM2309126v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_023134235.1_ASM2313423v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_023134265.1_ASM2313426v1_genomic.cleaned.fna,Mash_dist=0.0236 (Train vs Test)
test,GCA_023134295.1_ASM2313429v1_genomic.cleaned.fna,Mash_dist=0.0242 (Train vs Test)
test,GCA_023134325.1_ASM2313432v1_genomic.cleaned.fna,Mash_dist=0.0242 (Train vs Test)
test,GCA_023134355.1_ASM2313435v1_genomic.cleaned.fna,Mash_dist=0.0231 (Train vs Test)
test,GCA_023134385.1_ASM2313438v1_genomic.cleaned.fna,Mash_dist=0.0233 (Train vs Test)
test,GCA_023134415.1_ASM2313441v1_genomic.cleaned.fna,Mash_dist=0.0231 (Train vs Test)
test,GCA_023134445.1_ASM2313444v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_023134475.1_ASM2313447v1_genomic.cleaned.fna,Mash_dist=0.0234 (Train vs Test)
test,GCA_023134515.1_ASM2313451v1_genomic.cleaned.fna,Mash_dist=0.0231 (Train vs Test)
test,GCA_023137675.1_ASM2313767v1_genomic.cleaned.fna,Mash_dist=0.0241 (Train vs Test)
test,GCA_023137705.1_ASM2313770v1_genomic.cleaned.fna,Mash_dist=0.0240 (Train vs Test)
test,GCA_023137735.1_ASM2313773v1_genomic.cleaned.fna,Mash_dist=0.0235 (Train vs Test)
test,GCA_023137765.1_ASM2313776v1_genomic.cleaned.fna,Mash_dist=0.0232 (Train vs Test)
test,GCA_023137795.1_ASM2313779v1_genomic.cleaned.fna,Mash_dist=0.0241 (Train vs Test)
test,GCA_023137805.1_ASM2313780v1_genomic.cleaned.fna,Mash_dist=0.0232 (Train vs Test)
test,GCA_023137835.1_ASM2313783v1_genomic.cleaned.fna,Mash_dist=0.0216 (Train vs Test)
test,GCA_023137865.1_ASM2313786v1_genomic.cleaned.fna,Mash_dist=0.0242 (Train vs Test)
test,GCA_023137925.1_ASM2313792v1_genomic.cleaned.fna,Mash_dist=0.0237 (Train vs Test)
test,GCA_023137895.1_ASM2313789v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_023137955.1_ASM2313795v1_genomic.cleaned.fna,Mash_dist=0.0235 (Train vs Test)
test,GCA_023137965.1_ASM2313796v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_023509725.1_ASM2350972v1_genomic.cleaned.fna,Mash_dist=0.0132 (Train vs Test)
test,GCA_023618355.1_ASM2361835v1_genomic.cleaned.fna,Mash_dist=0.0232 (Train vs Test)
test,GCA_023618365.1_ASM2361836v1_genomic.cleaned.fna,Mash_dist=0.0232 (Train vs Test)
test,GCA_023618375.1_ASM2361837v1_genomic.cleaned.fna,Mash_dist=0.0226 (Train vs Test)
test,GCA_023618435.1_ASM2361843v1_genomic.cleaned.fna,Mash_dist=0.0186 (Train vs Test)
test,GCA_023618715.1_ASM2361871v1_genomic.cleaned.fna,Mash_dist=0.0223 (Train vs Test)
test,GCA_023618895.1_ASM2361889v1_genomic.cleaned.fna,Mash_dist=0.0232 (Train vs Test)
test,GCA_023618915.1_ASM2361891v1_genomic.cleaned.fna,Mash_dist=0.0231 (Train vs Test)
test,GCA_023625315.1_ASM2362531v1_genomic.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,GCA_023625355.1_ASM2362535v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_023625375.1_ASM2362537v1_genomic.cleaned.fna,Mash_dist=0.0071 (Train vs Test)
test,GCA_023625395.1_ASM2362539v1_genomic.cleaned.fna,Mash_dist=0.0102 (Train vs Test)
test,GCA_023625415.1_ASM2362541v1_genomic.cleaned.fna,Mash_dist=0.0076 (Train vs Test)
test,GCA_023625435.1_ASM2362543v1_genomic.cleaned.fna,Mash_dist=0.0079 (Train vs Test)
test,GCA_023625455.1_ASM2362545v1_genomic.cleaned.fna,Mash_dist=0.0064 (Train vs Test)
test,GCA_023625475.1_ASM2362547v1_genomic.cleaned.fna,Mash_dist=0.0099 (Train vs Test)
test,GCA_023625615.1_ASM2362561v1_genomic.cleaned.fna,Mash_dist=0.0231 (Train vs Test)
test,GCA_023625655.1_ASM2362565v1_genomic.cleaned.fna,Mash_dist=0.0229 (Train vs Test)
test,GCA_025768885.1_ASM2576888v1_genomic.cleaned.fna,Mash_dist=0.0103 (Train vs Test)
test,GCA_025768975.1_ASM2576897v1_genomic.cleaned.fna,Mash_dist=0.0102 (Train vs Test)
test,GCA_025769005.1_ASM2576900v1_genomic.cleaned.fna,Mash_dist=0.0099 (Train vs Test)
test,GCA_025769035.1_ASM2576903v1_genomic.cleaned.fna,Mash_dist=0.0102 (Train vs Test)
test,GCA_025769065.1_ASM2576906v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_025769085.1_ASM2576908v1_genomic.cleaned.fna,Mash_dist=0.0105 (Train vs Test)
test,GCA_025769125.1_ASM2576912v1_genomic.cleaned.fna,Mash_dist=0.0103 (Train vs Test)
test,GCA_025769155.1_ASM2576915v1_genomic.cleaned.fna,Mash_dist=0.0087 (Train vs Test)
test,GCA_025769175.1_ASM2576917v1_genomic.cleaned.fna,Mash_dist=0.0099 (Train vs Test)
test,GCA_025769215.1_ASM2576921v1_genomic.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,GCA_025769245.1_ASM2576924v1_genomic.cleaned.fna,Mash_dist=0.0110 (Train vs Test)
test,GCA_025769265.1_ASM2576926v1_genomic.cleaned.fna,Mash_dist=0.0100 (Train vs Test)
test,GCA_025769305.1_ASM2576930v1_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_025769325.1_ASM2576932v1_genomic.cleaned.fna,Mash_dist=0.0079 (Train vs Test)
test,GCA_025769365.1_ASM2576936v1_genomic.cleaned.fna,Mash_dist=0.0124 (Train vs Test)
test,GCA_025769395.1_ASM2576939v1_genomic.cleaned.fna,Mash_dist=0.0095 (Train vs Test)
test,GCA_025769415.1_ASM2576941v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_025769455.1_ASM2576945v1_genomic.cleaned.fna,Mash_dist=0.0223 (Train vs Test)
test,GCA_025769515.1_ASM2576951v1_genomic.cleaned.fna,Mash_dist=0.0186 (Train vs Test)
test,GCA_025769485.1_ASM2576948v1_genomic.cleaned.fna,Mash_dist=0.0131 (Train vs Test)
test,GCA_025769535.1_ASM2576953v1_genomic.cleaned.fna,Mash_dist=0.0221 (Train vs Test)
test,GCA_025769575.1_ASM2576957v1_genomic.cleaned.fna,Mash_dist=0.0230 (Train vs Test)
test,GCA_026119635.1_ASM2611963v1_genomic.cleaned.fna,Mash_dist=0.0235 (Train vs Test)
test,GCA_026119665.1_ASM2611966v1_genomic.cleaned.fna,Mash_dist=0.0240 (Train vs Test)
test,GCA_026119675.1_ASM2611967v1_genomic.cleaned.fna,Mash_dist=0.0235 (Train vs Test)
test,GCA_026119705.1_ASM2611970v1_genomic.cleaned.fna,Mash_dist=0.0231 (Train vs Test)
test,GCA_026119715.1_ASM2611971v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_026119745.1_ASM2611974v1_genomic.cleaned.fna,Mash_dist=0.0230 (Train vs Test)
test,GCA_026119755.1_ASM2611975v1_genomic.cleaned.fna,Mash_dist=0.0241 (Train vs Test)
test,GCA_026119785.1_ASM2611978v1_genomic.cleaned.fna,Mash_dist=0.0238 (Train vs Test)
test,GCA_026284195.1_ASM2628419v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_027923725.1_AnigIFM63326_1.0_genomic.cleaned.fna,Mash_dist=0.0229 (Train vs Test)
test,GCA_027923745.1_AnigIFM50267_1.0_genomic.cleaned.fna,Mash_dist=0.0145 (Train vs Test)
test,GCA_027923785.1_AnigIFM56816_1.0_genomic.cleaned.fna,Mash_dist=0.0201 (Train vs Test)
test,GCA_027923805.1_AnigIFM63309_1.0_genomic.cleaned.fna,Mash_dist=0.0134 (Train vs Test)
test,GCA_027923825.1_AnigIFM63604_1.0_genomic.cleaned.fna,Mash_dist=0.0235 (Train vs Test)
test,GCA_027923865.1_AnigIFM59636_1.0_genomic.cleaned.fna,Mash_dist=0.0240 (Train vs Test)
test,GCA_027923945.1_AnigIFM49718_1.0_genomic.cleaned.fna,Mash_dist=0.0146 (Train vs Test)
test,GCA_027923985.1_AnigIFM62618_1.0_genomic.cleaned.fna,Mash_dist=0.0145 (Train vs Test)
test,GCA_027924005.1_AnigIFM60653_1.0_genomic.cleaned.fna,Mash_dist=0.0151 (Train vs Test)
test,GCA_026184555.1_USC_Awentii_genomic.cleaned.fna,Mash_dist=0.0010 (Train vs Test)
test,GCA_028505765.1_ASM2850576v1_genomic.cleaned.fna,Mash_dist=0.0470 (Train vs Test)
test,GCA_027923605.1_AtubIFM54640_1.0_genomic.cleaned.fna,Mash_dist=0.0073 (Train vs Test)
test,GCA_027923625.1_AtubIFM55763_1.0_genomic.cleaned.fna,Mash_dist=0.0091 (Train vs Test)
test,GCA_027923665.1_AtubIFM57143_1.0_genomic.cleaned.fna,Mash_dist=0.0072 (Train vs Test)
test,GCA_027923685.1_AtubIFM57258_1.0_genomic.cleaned.fna,Mash_dist=0.0249 (Train vs Test)
test,GCA_027923885.1_AtubIFM56815_1.0_genomic.cleaned.fna,Mash_dist=0.0077 (Train vs Test)
test,GCA_022813345.1_ASM2281334v1_genomic.cleaned.fna,Mash_dist=0.0294 (Train vs Test)
test,GCA_023624135.1_ASM2362413v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_023624165.1_ASM2362416v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023624185.1_ASM2362418v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023624235.1_ASM2362423v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023624255.1_ASM2362425v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023624275.1_ASM2362427v1_genomic.cleaned.fna,Mash_dist=0.0023 (Train vs Test)
test,GCA_023624295.1_ASM2362429v1_genomic.cleaned.fna,Mash_dist=0.0049 (Train vs Test)
test,GCA_023624315.1_ASM2362431v1_genomic.cleaned.fna,Mash_dist=0.0336 (Train vs Test)
test,GCA_023624335.1_ASM2362433v1_genomic.cleaned.fna,Mash_dist=0.0023 (Train vs Test)
test,GCA_023624355.1_ASM2362435v1_genomic.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,GCA_023627275.1_ASM2362727v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023624375.1_ASM2362437v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023624395.1_ASM2362439v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023624415.1_ASM2362441v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023624435.1_ASM2362443v1_genomic.cleaned.fna,Mash_dist=0.0017 (Train vs Test)
test,GCA_023624455.1_ASM2362445v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023626595.1_ASM2362659v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023626635.1_ASM2362663v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023626655.1_ASM2362665v1_genomic.cleaned.fna,Mash_dist=0.0146 (Train vs Test)
test,GCA_023626675.1_ASM2362667v1_genomic.cleaned.fna,Mash_dist=0.0022 (Train vs Test)
test,GCA_023626695.1_ASM2362669v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023626715.1_ASM2362671v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023626735.1_ASM2362673v1_genomic.cleaned.fna,Mash_dist=0.0158 (Train vs Test)
test,GCA_023626755.1_ASM2362675v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_023626775.1_ASM2362677v1_genomic.cleaned.fna,Mash_dist=0.0043 (Train vs Test)
test,GCA_023626795.1_ASM2362679v1_genomic.cleaned.fna,Mash_dist=0.0023 (Train vs Test)
test,GCA_023626815.1_ASM2362681v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023626835.1_ASM2362683v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023626855.1_ASM2362685v1_genomic.cleaned.fna,Mash_dist=0.0041 (Train vs Test)
test,GCA_023626875.1_ASM2362687v1_genomic.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,GCA_023626895.1_ASM2362689v1_genomic.cleaned.fna,Mash_dist=0.0147 (Train vs Test)
test,GCA_023626915.1_ASM2362691v1_genomic.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,GCA_023626935.1_ASM2362693v1_genomic.cleaned.fna,Mash_dist=0.0037 (Train vs Test)
test,GCA_023626955.1_ASM2362695v1_genomic.cleaned.fna,Mash_dist=0.0037 (Train vs Test)
test,GCA_023626975.1_ASM2362697v1_genomic.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,GCA_023626995.1_ASM2362699v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023627015.1_ASM2362701v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023627035.1_ASM2362703v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023627055.1_ASM2362705v1_genomic.cleaned.fna,Mash_dist=0.0042 (Train vs Test)
test,GCA_023627075.1_ASM2362707v1_genomic.cleaned.fna,Mash_dist=0.0037 (Train vs Test)
test,GCA_023627095.1_ASM2362709v1_genomic.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,GCA_023627115.1_ASM2362711v1_genomic.cleaned.fna,Mash_dist=0.0024 (Train vs Test)
test,GCA_023627135.1_ASM2362713v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_023627155.1_ASM2362715v1_genomic.cleaned.fna,Mash_dist=0.0146 (Train vs Test)
test,GCA_023627175.1_ASM2362717v1_genomic.cleaned.fna,Mash_dist=0.0038 (Train vs Test)
test,GCA_023627195.1_ASM2362719v1_genomic.cleaned.fna,Mash_dist=0.0145 (Train vs Test)
test,GCA_023627215.1_ASM2362721v1_genomic.cleaned.fna,Mash_dist=0.0148 (Train vs Test)
test,GCA_023627235.1_ASM2362723v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023627255.1_ASM2362725v1_genomic.cleaned.fna,Mash_dist=0.0152 (Train vs Test)
test,GCA_023627295.1_ASM2362729v1_genomic.cleaned.fna,Mash_dist=0.0023 (Train vs Test)
test,GCA_023065655.1_ASM2306565v1_genomic.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,GCA_023627315.1_ASM2362731v1_genomic.cleaned.fna,Mash_dist=0.0336 (Train vs Test)
test,GCA_023627335.1_ASM2362733v1_genomic.cleaned.fna,Mash_dist=0.0027 (Train vs Test)
test,GCA_023627355.1_ASM2362735v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_025590035.1_ASM2559003v1_genomic.cleaned.fna,Mash_dist=0.0045 (Train vs Test)
test,GCA_025768145.1_ASM2576814v1_genomic.cleaned.fna,Mash_dist=0.0029 (Train vs Test)
test,GCA_025768175.1_ASM2576817v1_genomic.cleaned.fna,Mash_dist=0.0336 (Train vs Test)
test,GCA_025768475.1_ASM2576847v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_028891605.1_ASM2889160v1_genomic.cleaned.fna,Mash_dist=0.0025 (Train vs Test)
test,GCA_023624595.1_ASM2362459v1_genomic.cleaned.fna,Mash_dist=0.0041 (Train vs Test)
test,GCA_023624655.1_ASM2362465v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_023624675.1_ASM2362467v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_025531905.1_ASM2553190v1_genomic.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,GCA_025768325.1_ASM2576832v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_025768355.1_ASM2576835v1_genomic.cleaned.fna,Mash_dist=0.0046 (Train vs Test)
test,GCA_025768385.1_ASM2576838v1_genomic.cleaned.fna,Mash_dist=0.0041 (Train vs Test)
test,GCA_025768405.1_ASM2576840v1_genomic.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,GCA_025768445.1_ASM2576844v1_genomic.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,GCA_025768525.1_ASM2576852v1_genomic.cleaned.fna,Mash_dist=0.0050 (Train vs Test)
test,GCA_025768555.1_ASM2576855v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_025768585.1_ASM2576858v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_025768615.1_ASM2576861v1_genomic.cleaned.fna,Mash_dist=0.0046 (Train vs Test)
test,GCA_025768645.1_ASM2576864v1_genomic.cleaned.fna,Mash_dist=0.0046 (Train vs Test)
test,GCA_025768665.1_ASM2576866v1_genomic.cleaned.fna,Mash_dist=0.0046 (Train vs Test)
test,GCA_025768705.1_ASM2576870v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_025768735.1_ASM2576873v1_genomic.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,GCA_025768765.1_ASM2576876v1_genomic.cleaned.fna,Mash_dist=0.0060 (Train vs Test)
test,GCA_025768795.1_ASM2576879v1_genomic.cleaned.fna,Mash_dist=0.0048 (Train vs Test)
test,GCA_025782865.1_ASM2578286v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_022829115.1_ASM2282911v1_genomic.cleaned.fna,Mash_dist=0.0057 (Train vs Test)
test,GCA_023065375.1_ASM2306537v1_genomic.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,GCA_023065415.1_ASM2306541v1_genomic.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,GCA_023065465.1_ASM2306546v1_genomic.cleaned.fna,Mash_dist=0.0053 (Train vs Test)
test,GCA_023065495.1_ASM2306549v1_genomic.cleaned.fna,Mash_dist=0.0033 (Train vs Test)
test,GCA_023065525.1_ASM2306552v1_genomic.cleaned.fna,Mash_dist=0.0065 (Train vs Test)
test,GCA_023065595.1_ASM2306559v1_genomic.cleaned.fna,Mash_dist=0.0076 (Train vs Test)
test,GCA_023065625.1_ASM2306562v1_genomic.cleaned.fna,Mash_dist=0.0066 (Train vs Test)
test,GCA_023065685.1_ASM2306568v1_genomic.cleaned.fna,Mash_dist=0.0054 (Train vs Test)
test,GCA_023650575.1_ASM2365057v1_genomic.cleaned.fna,Mash_dist=0.0136 (Train vs Test)
test,GCA_023091085.1_ASM2309108v1_genomic.cleaned.fna,Mash_dist=0.0031 (Train vs Test)
test,GCA_023137995.1_ASM2313799v1_genomic.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,GCA_023138005.1_ASM2313800v1_genomic.cleaned.fna,Mash_dist=0.0049 (Train vs Test)
test,GCA_023138015.1_ASM2313801v1_genomic.cleaned.fna,Mash_dist=0.0059 (Train vs Test)
test,GCA_023138355.1_ASM2313835v1_genomic.cleaned.fna,Mash_dist=0.0076 (Train vs Test)
test,GCA_023138445.1_ASM2313844v1_genomic.cleaned.fna,Mash_dist=0.0028 (Train vs Test)
test,GCA_023138615.1_ASM2313861v1_genomic.cleaned.fna,Mash_dist=0.0050 (Train vs Test)
test,GCA_023138645.1_ASM2313864v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_023138675.1_ASM2313867v1_genomic.cleaned.fna,Mash_dist=0.0036 (Train vs Test)
test,GCA_023141115.1_ASM2314111v1_genomic.cleaned.fna,Mash_dist=0.0047 (Train vs Test)
test,GCA_023141145.1_ASM2314114v1_genomic.cleaned.fna,Mash_dist=0.0035 (Train vs Test)
test,GCA_023141155.1_ASM2314115v1_genomic.cleaned.fna,Mash_dist=0.0053 (Train vs Test)
test,GCA_023141165.1_ASM2314116v1_genomic.cleaned.fna,Mash_dist=0.0046 (Train vs Test)
test,GCA_023141195.1_ASM2314119v1_genomic.cleaned.fna,Mash_dist=0.0053 (Train vs Test)
test,GCA_023141205.1_ASM2314120v1_genomic.cleaned.fna,Mash_dist=0.0058 (Train vs Test)
test,GCA_023141235.1_ASM2314123v1_genomic.cleaned.fna,Mash_dist=0.0052 (Train vs Test)
test,GCA_023141275.1_ASM2314127v1_genomic.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,GCA_023141305.1_ASM2314130v1_genomic.cleaned.fna,Mash_dist=0.0039 (Train vs Test)
test,GCA_023141315.1_ASM2314131v1_genomic.cleaned.fna,Mash_dist=0.0038 (Train vs Test)
test,GCA_023141355.1_ASM2314135v1_genomic.cleaned.fna,Mash_dist=0.0040 (Train vs Test)
test,GCA_023141385.1_ASM2314138v1_genomic.cleaned.fna,Mash_dist=0.0058 (Train vs Test)
test,GCA_023141395.1_ASM2314139v1_genomic.cleaned.fna,Mash_dist=0.0058 (Train vs Test)
test,GCA_023141515.1_ASM2314151v1_genomic.cleaned.fna,Mash_dist=0.0053 (Train vs Test)
test,GCA_023658615.1_ASM2365861v1_genomic.cleaned.fna,Mash_dist=0.0398 (Train vs Test)
test,GCA_023525945.1_ASM2352594v1_genomic.cleaned.fna,Mash_dist=0.0080 (Train vs Test)
test,GCA_022832995.1_ASM2283299v1_genomic.cleaned.fna,Mash_dist=0.0185 (Train vs Test)
test,GCA_023650535.1_ASM2365053v1_genomic.cleaned.fna,Mash_dist=0.0138 (Train vs Test)
test,GCA_023650555.1_ASM2365055v1_genomic.cleaned.fna,Mash_dist=0.0138 (Train vs Test)
test,GCA_023650595.1_ASM2365059v1_genomic.cleaned.fna,Mash_dist=0.0140 (Train vs Test)
test,GCA_028982725.1_TW1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_025531515.1_ASM2553151v1_genomic.cleaned.fna,Mash_dist=0.0289 (Train vs Test)
test,GCA_025531435.1_ASM2553143v1_genomic.cleaned.fna,Mash_dist=0.0289 (Train vs Test)
test,GCA_023212765.1_ASM2321276v1_genomic.cleaned.fna,Mash_dist=0.0032 (Train vs Test)
test,GCA_023078535.2_ASM2307853v2_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_023968905.1_ASM2396890v1_genomic.cleaned.fna,Mash_dist=0.0019 (Train vs Test)
test,GCA_024734855.1_ASM2473485v1_genomic.cleaned.fna,Mash_dist=0.0030 (Train vs Test)
test,GCA_947034855.1_gfPleOstr1.1_genomic.cleaned.fna,Mash_dist=0.0205 (Train vs Test)
test,GCA_943193715.1_gfAgaBisp1.1_genomic.cleaned.fna,Mash_dist=0.0079 (Train vs Test)
test,GCA_027886755.1_LedVB361_1_genomic.cleaned.fna,Mash_dist=0.0156 (Train vs Test)
test,GCA_027887095.1_LedTMI1148_1_genomic.cleaned.fna,Mash_dist=0.0139 (Train vs Test)
